model,trial,call,name,start_step,end_step,steps,targets,note,hindsight,eef_before,eef_after,gripper_before,gripper_after,command_xyz_distance_m,actual_xyz_distance_m,remaining_xyz_error_m,cube_xy_before,cube_xy_after,cube_bottom_before,cube_bottom_after,grasped_before,grasped_after,any_grasp_during,any_contact_during,bowl_distance_before,bowl_distance_after,wait_s
deepseek-v4.1-flash,16,14,move_to,757,836,79,"{""z"": 0.825, ""gripper"": 1}","The block sits visibly just below the jaws in the wrist view yet every close reads fully shut, so the fingers are meeting above it. I reopen the jaws and push deeper, to z=0.825, so the pads flank the block at its own height, then close in place.",,"[-0.02973869594394203, -0.026601283572837024, 0.8531961568263485]","[-0.030633712209395727, -0.028107940508596854, 0.8276554424225064]",0.016240430145022213,0.9838315453213151,0.028196156826348573,0.025600764861545184,0.0031815788056791822,"[-0.06230740333034567, -0.00038879036970449306]","[-0.06230740333034567, -0.000388790369704386]",0.7997844891595658,0.7997844891595658,False,False,False,False,0.22230774330515923,0.22230774330515923,63.131542921066284
deepseek-v4.1-flash,16,15,move_to,836,900,64,"{""gripper"": 0}","The side view shows the open pads right at the block level with the block between them, and the wrist view shows the block peeking under the palm. I now close the jaws in place (no further motion) so they grip the block around its middle.",,"[-0.030633712209395727, -0.028107940508596854, 0.8276554424225064]","[-0.029570392136297585, -0.027974238996043812, 0.8290541543506038]",0.9838315453213151,0.0458119095032727,0.0,0.0017620785255244105,0.0017620785255244105,"[-0.06230740333034567, -0.000388790369704386]","[-0.059290163309324934, -0.006578401066036674]",0.7997844891595658,0.7989783847854968,False,False,False,True,0.22230774330515923,0.2193888125789828,189.38974690437317
deepseek-v4.1-flash,17,1,move_to,0,39,39,"{""x"": -0.0842, ""gripper"": 1}",Gripper hovers above the table; red block and blue bowl sit on the table ahead. I open the gripper and shift the wrist 4 cm toward +x to test how the block shifts in the wrist view (wrist camera geometry check) and to begin aligning over the block.,,"[-0.12415975344936755, 0.001067322491125859, 1.0035032641867752]","[-0.0924692443061718, 0.0007310281301027091, 1.0026010653131021]",0.520825,0.991638066437358,0.03995975344936756,0.03170513249396517,0.008325110095372176,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.81,0.7997844891595536,False,False,False,False,0.25359992265752845,0.25359992265752845,686.8830490112305
deepseek-v4.1-flash,17,2,move_to,39,40,1,"{""y"": 0.0307}","Wrist camera calibration: shifting the hand 3 cm in +y at the same height to learn the world-y direction and scale in the wrist view, and to start moving toward the red block which sits beyond the bowl.",,"[-0.0924692443061718, 0.0007310281301027091, 1.0026010653131021]","[-0.09213963152520632, 0.002031335541979093, 1.0024150149742994]",0.991638066437358,0.9919966760893462,0.029968971869897294,0.0013542742260432552,0.028671162883994357,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595536,0.7997844891595606,False,False,False,False,0.25359992265752845,0.25359992265752845,322.44132924079895
deepseek-v4.1-flash,17,3,move_to,40,42,2,"{""x"": -0.153, ""y"": 0.025}","The previous pure +y nudge barely moved the arm, so I will test a combined move: shift to x=-0.153 (calibrated from the block row in the wrist view) and y=+0.025 (toward the red block which sits on the far part of the table) while staying at the same height.",,"[-0.09213963152520632, 0.002031335541979093, 1.0024150149742994]","[-0.09659721147238434, 0.004404244597926805, 1.0032100816108502]",0.9919966760893462,0.992668386385424,0.06505031896826344,0.005112029668325341,0.060050743752509135,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595606,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,158.95053696632385
deepseek-v4.1-flash,17,4,move_to,42,43,1,"{""x"": -0.13}","The arm barely moved on the last two attempts, so I test a pure single-axis move back toward -x (where my calibrated block estimate lies) at the same height to see whether the arm tracks a pure direction.",,"[-0.09659721147238434, 0.004404244597926805, 1.0032100816108502]","[-0.09977545959432434, 0.004962034586175572, 1.0036924073732971]",0.992668386385424,0.9929828131392717,0.03340278852761566,0.0032626720547314645,0.030233534536114555,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,345.91034173965454
deepseek-v4.1-flash,17,5,move_to,43,44,1,"{""x"": -0.11}","Pure -x move to x=-0.11 (about 1 cm). Earlier larger moves were cut short, so I test a small single-axis step in the same direction to check whether short increments execute and the arm can creep toward the block.",,"[-0.09977545959432434, 0.004962034586175572, 1.0036924073732971]","[-0.10159698092754613, 0.004793188511295038, 1.0038084998839785]",0.9929828131392717,0.9932837846531056,0.010224540405675664,0.0018330102114884543,0.008405516997785587,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,175.20836520195007
deepseek-v4.1-flash,17,6,move_to,44,46,2,"{""z"": 0.95}","Lateral moves are being cut very short, so I test a pure vertical descent (about 5 cm) to see whether the arm can lower toward the table and to bring the wrist camera closer to the red block.",,"[-0.10159698092754613, 0.004793188511295038, 1.0038084998839785]","[-0.1029766080023533, 0.004701351629188403, 0.9985555672248844]",0.9932837846531056,0.9938475588913451,0.05380849988397851,0.005431860307429995,0.048575250008710456,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,39.892354011535645
deepseek-v4.1-flash,17,7,move_to,46,48,2,"{""x"": -0.15}","The wrist view puts the red block about 5 cm further back in x than the current hand position, so I command a single larger move to x=-0.15 to test if the arm will travel the full distance toward the block.",,"[-0.1029766080023533, 0.004701351629188403, 0.9985555672248844]","[-0.10771077456683978, 0.005082401579162827, 0.9960117131801831]",0.9938475588913451,0.9943639957693148,0.0470233919976467,0.005387831245076278,0.04236738108736205,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,156.433424949646
deepseek-v4.1-flash,17,8,move_to,48,49,1,"{""x"": -0.1074}",The arm has been left oscillating and every larger move gets cut short. I command an essentially zero-delta hold (target x within half a millimetre of the measured x) to let the controller settle the arm before the next real motion.,,"[-0.10771077456683978, 0.005082401579162827, 0.9960117131801831]","[-0.11024260823575921, 0.005259383478533899, 0.9963189879085099]",0.9943639957693148,0.9946057199045674,0.0003107745668397832,0.002556544949428297,0.0028646399308428663,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,37.351603984832764
deepseek-v4.1-flash,17,9,move_to,49,50,1,"{""z"": 0.9955}",The previous hold already reduced the joint speeds. I command another near-hold (target z only 1 mm below the measured 0.9963) to further settle the arm before attempting the main approach move.,,"[-0.11024260823575921, 0.005259383478533899, 0.9963189879085099]","[-0.11143122798310037, 0.005277380044100723, 0.9962189908359845]",0.9946057199045674,0.9948370835000775,0.0008189879085098717,0.0011929543975589428,0.0013892762872701856,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,22.62051796913147
deepseek-v4.1-flash,17,10,move_to,50,51,1,"{""x"": -0.15, ""y"": 0.025}","The arm has settled (joint speeds now small). I attempt the main approach move to x=-0.15 (my calibrated block x) and y=+0.025 (near the block y) at the same height, hoping the arm now tracks the full distance.",,"[-0.11143122798310037, 0.005277380044100723, 0.9962189908359845]","[-0.11377952098443164, 0.006165309937184265, 0.9960805527500907]",0.9948370835000775,0.9950585046728244,0.043318955583167236,0.0025143716150877004,0.04082508805848657,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,7.976758003234863
deepseek-v4.1-flash,17,11,move_to,51,131,80,"{""x"": -0.14, ""gripper"": 0}",Every call except the first (which included a gripper latch change) gets cut after one or two control steps. I test whether including a gripper change makes the tool execute the full motion: request x=-0.14 together with closing the gripper (it will be reopened before the grasp).,,"[-0.11377952098443164, 0.006165309937184265, 0.9960805527500907]","[-0.13554396652826678, 0.00519078551678679, 0.9964378940163912]",0.9950585046728244,0.016219284216307566,0.02622047901556837,0.021789182647752474,0.004575327849210284,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,169.26154494285583
deepseek-v4.1-flash,17,12,move_to,131,210,79,"{""x"": -0.152, ""y"": 0.02, ""gripper"": 1}","The gripper-change trick worked and the arm now sits at x=-0.136. Next I shift the remaining 1.6 cm in x and 1.5 cm in y to centre the open gripper over the red block, reopening the gripper (a full-latch change so the motion executes fully).",,"[-0.13554396652826678, 0.00519078551678679, 0.9964378940163912]","[-0.1500163563407192, 0.017980185241140683, 0.9974806262480875]",0.016219284216307566,0.9837570261106133,0.022138515560728454,0.019341822631280082,0.003016916361805438,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,36.7357292175293
deepseek-v4.1-flash,17,13,move_to,210,289,79,"{""z"": 0.88, ""y"": 0.025, ""gripper"": 0}","The gripper is centred over the block (block appears at the wrist-view centre). I descend toward grasp height while nudging y slightly toward the block, and include a gripper swing (closing) so the full motion executes.",,"[-0.1500163563407192, 0.017980185241140683, 0.9974806262480875]","[-0.14925676547666505, 0.02393319757930309, 0.8930993429876004]",0.9837570261106133,0.01624630299256104,0.1176901667213176,0.10455365909084731,0.01316464326870862,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,608.1439781188965
deepseek-v4.1-flash,17,14,move_to,289,368,79,"{""z"": 0.867, ""gripper"": 1}",The block is still on the table unmoved and sits right under the closed jaws. I descend another 2.5 cm so the pads straddle the block and reopen the jaws (gripper swing included so the full motion executes).,,"[-0.14925676547666505, 0.02393319757930309, 0.8930993429876004]","[-0.14778845452087314, 0.025152610454109353, 0.8696250979638322]",0.01624630299256104,0.9837763370611177,0.026099342987600416,0.023551710856284856,0.003245619223177314,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,80.197096824646
deepseek-v4.1-flash,17,15,move_to,368,447,79,"{""gripper"": 0}",The open jaws now straddle the red block at grasp height (block still unmoved in the fixed views). I close the gripper to pinch the block.,,"[-0.14778845452087314, 0.025152610454109353, 0.8696250979638322]","[-0.14710994931232946, 0.025112717348024984, 0.8699474848517574]",0.9837763370611177,0.016245876293671004,0.0,0.0007522593192776314,0.0007522593192776314,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,18.273091793060303
deepseek-v4.1-flash,17,16,move_to,447,526,79,"{""y"": 0.05, ""z"": 0.842, ""gripper"": 1}","The jaws closed empty: in the side view the fingers ended just above the block and slightly toward -y, so the block sits a bit deeper (+y) and lower than the closed pads. I lower the hand 3 cm and shift +y 2.5 cm onto the block, reopening the jaws around it.",,"[-0.14710994931232946, 0.025112717348024984, 0.8699474848517574]","[-0.14892723308001737, 0.047325910498790584, 0.8449586760907326]",0.016245876293671004,0.9837646241897826,0.037422436416386755,0.03348386228529488,0.004382583617303084,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,87.74208498001099
deepseek-v4.1-flash,17,17,move_to,526,605,79,"{""y"": 0.019, ""gripper"": 0}","Re-reading the wrist view: the block centre sits 2.8 cm toward -y from the finger midline, so the hand has overshot in +y. I move back onto the block while closing the jaws (combined so the full motion executes); the block is already at pad height.",,"[-0.14892723308001737, 0.047325910498790584, 0.8449586760907326]","[-0.14884991553346555, 0.02319783450314067, 0.8455541026351733]",0.9837646241897826,0.016227712455889956,0.028325910498790585,0.024135545612740703,0.004240557190816747,"[-0.09295714412594912, 0.018044500756414353]","[-0.09295714412594912, 0.018044500756414353]",0.7997844891595659,0.7997844891595659,False,False,False,False,0.25359992265752845,0.25359992265752845,64.7179307937622
